timestamp_utc,timestamp_unix_s,left_ft_force,right_ft_force,max_ft_force
2026-04-12T05:45:28.120500+00:00,1775972728.120500,-10.275113,-14.360705,-10.275113
2026-04-12T05:45:28.184371+00:00,1775972728.184371,-10.272306,-14.359252,-10.272306
2026-04-12T05:45:28.262735+00:00,1775972728.262735,-10.221472,-14.358150,-10.221472
2026-04-12T05:45:28.333905+00:00,1775972728.333905,-10.155005,-14.357103,-10.155005
2026-04-12T05:45:28.406705+00:00,1775972728.406705,-10.082886,-14.355654,-10.082886
2026-04-12T05:45:28.481691+00:00,1775972728.481691,-11.595182,-14.353119,-11.595182
2026-04-12T05:45:28.551949+00:00,1775972728.551949,-10.611794,-14.354688,-10.611794
2026-04-12T05:45:28.623511+00:00,1775972728.623511,-9.964948,-14.352856,-9.964948
2026-04-12T05:45:28.713740+00:00,1775972728.713740,-10.242410,-14.350076,-10.242410
2026-04-12T05:45:28.789662+00:00,1775972728.789662,-10.127976,-14.348271,-10.127976
2026-04-12T05:45:28.855490+00:00,1775972728.855490,-7.493712,-14.339570,-7.493712
2026-04-12T05:45:28.921040+00:00,1775972728.921040,-5.752091,-14.338048,-5.752091
2026-04-12T05:45:28.998756+00:00,1775972728.998756,-6.018706,-14.331793,-6.018706
2026-04-12T05:45:29.068987+00:00,1775972729.068987,-6.311413,-14.328890,-6.311413
2026-04-12T05:45:29.134894+00:00,1775972729.134894,-6.625508,-14.327933,-6.625508
2026-04-12T05:45:29.202184+00:00,1775972729.202184,-6.906783,-14.327519,-6.906783
2026-04-12T05:45:29.271789+00:00,1775972729.271789,-7.155775,-14.326502,-7.155775
2026-04-12T05:45:29.345470+00:00,1775972729.345470,-7.376511,-14.325098,-7.376511
2026-04-12T05:45:29.414026+00:00,1775972729.414026,-7.571565,-14.323550,-7.571565
2026-04-12T05:45:29.479590+00:00,1775972729.479590,-7.743303,-14.322292,-7.743303
2026-04-12T05:45:29.545772+00:00,1775972729.545772,-9.295899,-14.211253,-9.295899
2026-04-12T05:45:29.612387+00:00,1775972729.612387,-8.128300,-14.327729,-8.128300
2026-04-12T05:45:29.688002+00:00,1775972729.688002,-8.170358,-14.342929,-8.170358
2026-04-12T05:45:29.777676+00:00,1775972729.777676,-8.233929,-14.339984,-8.233929
2026-04-12T05:45:29.844880+00:00,1775972729.844880,-8.282763,-14.334852,-8.282763
2026-04-12T05:45:29.917711+00:00,1775972729.917711,-8.326345,-14.329967,-8.326345
2026-04-12T05:45:30.006209+00:00,1775972730.006209,-8.367634,-14.325693,-8.367634
2026-04-12T05:45:30.077955+00:00,1775972730.077955,-8.406841,-14.322145,-8.406841
2026-04-12T05:45:30.153136+00:00,1775972730.153136,-8.444315,-14.319121,-8.444315
2026-04-12T05:45:30.221777+00:00,1775972730.221777,-8.479196,-14.316566,-8.479196
2026-04-12T05:45:30.294588+00:00,1775972730.294588,-8.511443,-14.314503,-8.511443
2026-04-12T05:45:30.363598+00:00,1775972730.363598,-8.545100,-14.312863,-8.545100
2026-04-12T05:45:30.439824+00:00,1775972730.439824,-8.571747,-14.311356,-8.571747
2026-04-12T05:45:30.508082+00:00,1775972730.508082,-8.595182,-14.310220,-8.595182
2026-04-12T05:45:30.575753+00:00,1775972730.575753,-8.616735,-14.309261,-8.616735
2026-04-12T05:45:30.645821+00:00,1775972730.645821,-8.636505,-14.308527,-8.636505
2026-04-12T05:45:30.718587+00:00,1775972730.718587,-8.654541,-14.308019,-8.654541
2026-04-12T05:45:30.792092+00:00,1775972730.792092,-8.671052,-14.307282,-8.671052
2026-04-12T05:45:30.858018+00:00,1775972730.858018,-8.685848,-14.307142,-8.685848
2026-04-12T05:45:30.928469+00:00,1775972730.928469,-8.699335,-14.306723,-8.699335
2026-04-12T05:45:31.015072+00:00,1775972731.015072,-8.711282,-14.306376,-8.711282
2026-04-12T05:45:31.084598+00:00,1775972731.084598,-8.722201,-14.306215,-8.722201
2026-04-12T05:45:31.155652+00:00,1775972731.155652,-8.732101,-14.306124,-8.732101
2026-04-12T05:45:31.230375+00:00,1775972731.230375,-8.740822,-14.306027,-8.740822
2026-04-12T05:45:31.300251+00:00,1775972731.300251,-7.448851,-14.257931,-7.448851
2026-04-12T05:45:31.371426+00:00,1775972731.371426,-8.651752,-14.310511,-8.651752
2026-04-12T05:45:31.459205+00:00,1775972731.459205,-6.300180,-14.218257,-6.300180
2026-04-12T05:45:31.527641+00:00,1775972731.527641,-8.454722,-14.335246,-8.454722
2026-04-12T05:45:31.597084+00:00,1775972731.597084,-8.923991,-14.346360,-8.923991
2026-04-12T05:45:31.669066+00:00,1775972731.669066,-9.000441,-14.339024,-9.000441
2026-04-12T05:45:31.734491+00:00,1775972731.734491,-12.106996,-14.091970,-12.106996
2026-04-12T05:45:31.803123+00:00,1775972731.803123,-9.043508,-14.164564,-9.043508
2026-04-12T05:45:31.866449+00:00,1775972731.866449,-8.944949,-14.362283,-8.944949
2026-04-12T05:45:31.975755+00:00,1775972731.975755,-16.925482,-14.038435,-14.038435
2026-04-12T05:45:32.044294+00:00,1775972732.044294,-9.784604,-14.183466,-9.784604
2026-04-12T05:45:32.144131+00:00,1775972732.144131,-17.946850,-14.049766,-14.049766
2026-04-12T05:45:32.210595+00:00,1775972732.210595,-6.947528,-14.212357,-6.947528
2026-04-12T05:45:32.283836+00:00,1775972732.283836,-4.155311,-14.418181,-4.155311
2026-04-12T05:45:32.354022+00:00,1775972732.354022,-4.915617,-14.409547,-4.915617
2026-04-12T05:45:32.424151+00:00,1775972732.424151,-5.770052,-14.389421,-5.770052
2026-04-12T05:45:32.503952+00:00,1775972732.503952,-6.487507,-14.369514,-6.487507
2026-04-12T05:45:32.573152+00:00,1775972732.573152,-7.041965,-14.351630,-7.041965
2026-04-12T05:45:32.647797+00:00,1775972732.647797,-7.455311,-14.337185,-7.455311
2026-04-12T05:45:32.720666+00:00,1775972732.720666,-7.759076,-14.325832,-7.759076
2026-04-12T05:45:32.797523+00:00,1775972732.797523,-7.981597,-14.317180,-7.981597
2026-04-12T05:45:32.872364+00:00,1775972732.872364,-8.144930,-14.310721,-8.144930
2026-04-12T05:45:32.980631+00:00,1775972732.980631,-7.791746,-14.192343,-7.791746
2026-04-12T05:45:33.045265+00:00,1775972733.045265,-7.862058,-14.177482,-7.862058
2026-04-12T05:45:33.109985+00:00,1775972733.109985,-8.633940,-14.294284,-8.633940
2026-04-12T05:45:33.177893+00:00,1775972733.177893,-8.801037,-14.306343,-8.801037
2026-04-12T05:45:33.256834+00:00,1775972733.256834,-8.820609,-14.307184,-8.820609
2026-04-12T05:45:33.323260+00:00,1775972733.323260,-8.813251,-14.307494,-8.813251
2026-04-12T05:45:33.393666+00:00,1775972733.393666,-8.806030,-14.308531,-8.806030
2026-04-12T05:45:33.494077+00:00,1775972733.494077,-8.801814,-14.307983,-8.801814
2026-04-12T05:45:33.559331+00:00,1775972733.559331,-8.800677,-14.305939,-8.800677
2026-04-12T05:45:33.626036+00:00,1775972733.626036,-8.800889,-14.303497,-8.800889
2026-04-12T05:45:33.690377+00:00,1775972733.690377,-8.801429,-14.300406,-8.801429
2026-04-12T05:45:33.762118+00:00,1775972733.762118,-8.801577,-14.297406,-8.801577
2026-04-12T05:45:33.832334+00:00,1775972733.832334,-8.801069,-14.294888,-8.801069
2026-04-12T05:45:33.918386+00:00,1775972733.918386,-8.799722,-14.292072,-8.799722
2026-04-12T05:45:33.991656+00:00,1775972733.991656,-8.797561,-14.289508,-8.797561
2026-04-12T05:45:34.059740+00:00,1775972734.059740,-8.794499,-14.286809,-8.794499
2026-04-12T05:45:34.128017+00:00,1775972734.128017,-8.790717,-14.284540,-8.790717
2026-04-12T05:45:34.197976+00:00,1775972734.197976,-8.786174,-14.282127,-8.786174
2026-04-12T05:45:34.262769+00:00,1775972734.262769,-8.781013,-14.279835,-8.781013
2026-04-12T05:45:34.330040+00:00,1775972734.330040,-9.341692,-14.380687,-9.341692
2026-04-12T05:45:34.409058+00:00,1775972734.409058,-8.792664,-14.281440,-8.792664
2026-04-12T05:45:34.475288+00:00,1775972734.475288,-8.661983,-14.261856,-8.661983
2026-04-12T05:45:34.542109+00:00,1775972734.542109,-8.636845,-14.255049,-8.636845
2026-04-12T05:45:34.607734+00:00,1775972734.607734,-8.635438,-14.252376,-8.635438
2026-04-12T05:45:34.673045+00:00,1775972734.673045,-8.637092,-14.250508,-8.637092
2026-04-12T05:45:34.738303+00:00,1775972734.738303,-8.637428,-14.249520,-8.637428
2026-04-12T05:45:34.807634+00:00,1775972734.807634,-8.636427,-14.248951,-8.636427
2026-04-12T05:45:34.879136+00:00,1775972734.879136,-8.634203,-14.248290,-8.634203
2026-04-12T05:45:34.951418+00:00,1775972734.951418,-8.030394,-14.170353,-8.030394
2026-04-12T05:45:35.022590+00:00,1775972735.022590,-8.629280,-14.241797,-8.629280
2026-04-12T05:45:35.090730+00:00,1775972735.090730,-8.763660,-14.257820,-8.763660
2026-04-12T05:45:35.164097+00:00,1775972735.164097,-8.770341,-14.261110,-8.770341
2026-04-12T05:45:35.230657+00:00,1775972735.230657,-8.033442,-14.182566,-8.033442
2026-04-12T05:45:35.301100+00:00,1775972735.301100,-8.757549,-14.256090,-8.757549
2026-04-12T05:45:35.378338+00:00,1775972735.378338,-8.899126,-14.269368,-8.899126
2026-04-12T05:45:35.445924+00:00,1775972735.445924,-8.889865,-14.272387,-8.889865
2026-04-12T05:45:35.512275+00:00,1775972735.512275,-8.853263,-14.272904,-8.853263
2026-04-12T05:45:35.578221+00:00,1775972735.578221,-8.820149,-14.272501,-8.820149
2026-04-12T05:45:35.653209+00:00,1775972735.653209,-8.794848,-14.271771,-8.794848
2026-04-12T05:45:35.721854+00:00,1775972735.721854,-8.776705,-14.270752,-8.776705
2026-04-12T05:45:35.788263+00:00,1775972735.788263,-8.763488,-14.269375,-8.763488
2026-04-12T05:45:35.861021+00:00,1775972735.861021,-8.753883,-14.268050,-8.753883
2026-04-12T05:45:35.928440+00:00,1775972735.928440,-10.684808,-14.323304,-10.684808
2026-04-12T05:45:35.994731+00:00,1775972735.994731,-8.676500,-14.291715,-8.676500
2026-04-12T05:45:36.066935+00:00,1775972736.066935,-8.258411,-14.285061,-8.258411
2026-04-12T05:45:36.145315+00:00,1775972736.145315,-8.247350,-14.273762,-8.247350
2026-04-12T05:45:36.213011+00:00,1775972736.213011,-8.320730,-14.264223,-8.320730
2026-04-12T05:45:36.282532+00:00,1775972736.282532,-8.394033,-14.256743,-8.394033
2026-04-12T05:45:36.360153+00:00,1775972736.360153,-8.450553,-14.250457,-8.450553
2026-04-12T05:45:36.430203+00:00,1775972736.430203,-8.489291,-14.245547,-8.489291
2026-04-12T05:45:36.500794+00:00,1775972736.500794,-8.514482,-14.241710,-8.514482
2026-04-12T05:45:36.571099+00:00,1775972736.571099,-8.530073,-14.238928,-8.530073
2026-04-12T05:45:36.634104+00:00,1775972736.634104,-8.539253,-14.236070,-8.539253
2026-04-12T05:45:36.698511+00:00,1775972736.698511,-8.544213,-14.234424,-8.544213
2026-04-12T05:45:36.769042+00:00,1775972736.769042,-8.546504,-14.233191,-8.546504
2026-04-12T05:45:36.842037+00:00,1775972736.842037,-8.547275,-14.232197,-8.547275
2026-04-12T05:45:36.914136+00:00,1775972736.914136,-7.675555,-14.207895,-7.675555
2026-04-12T05:45:36.981182+00:00,1775972736.981182,-8.597118,-14.228635,-8.597118
2026-04-12T05:45:37.048530+00:00,1775972737.048530,-8.785976,-14.234238,-8.785976
2026-04-12T05:45:37.117409+00:00,1775972737.117409,-8.779759,-14.236553,-8.779759
2026-04-12T05:45:37.189128+00:00,1775972737.189128,-8.735923,-14.238363,-8.735923
2026-04-12T05:45:37.264124+00:00,1775972737.264124,-8.754247,-14.237670,-8.754247
2026-04-12T05:45:37.336592+00:00,1775972737.336592,-8.666526,-14.237259,-8.666526
2026-04-12T05:45:37.404433+00:00,1775972737.404433,-8.631089,-14.235651,-8.631089
2026-04-12T05:45:37.473281+00:00,1775972737.473281,-8.614925,-14.235849,-8.614925
2026-04-12T05:45:37.544712+00:00,1775972737.544712,-8.606834,-14.236925,-8.606834
2026-04-12T05:45:37.610147+00:00,1775972737.610147,-8.602339,-14.237672,-8.602339
2026-04-12T05:45:37.676015+00:00,1775972737.676015,-8.599695,-14.238626,-8.599695
2026-04-12T05:45:37.743096+00:00,1775972737.743096,-8.598267,-14.239182,-8.598267
2026-04-12T05:45:37.816503+00:00,1775972737.816503,-8.597340,-14.239388,-8.597340
2026-04-12T05:45:37.902984+00:00,1775972737.902984,-8.596825,-14.239737,-8.596825
2026-04-12T05:45:37.972136+00:00,1775972737.972136,-8.522425,-14.241385,-8.522425
2026-04-12T05:45:38.036211+00:00,1775972738.036211,-8.596591,-14.243357,-8.596591
2026-04-12T05:45:38.104311+00:00,1775972738.104311,-8.690080,-14.244377,-8.690080
2026-04-12T05:45:38.171202+00:00,1775972738.171202,-8.614105,-14.243008,-8.614105
2026-04-12T05:45:38.244138+00:00,1775972738.244138,-8.593960,-14.240602,-8.593960
2026-04-12T05:45:38.316258+00:00,1775972738.316258,-8.590535,-14.240354,-8.590535
2026-04-12T05:45:38.393175+00:00,1775972738.393175,-8.591315,-14.240572,-8.591315
2026-04-12T05:45:38.460338+00:00,1775972738.460338,-8.592825,-14.241180,-8.592825
2026-04-12T05:45:38.534656+00:00,1775972738.534656,-8.594060,-14.241890,-8.594060
2026-04-12T05:45:38.600930+00:00,1775972738.600930,-8.595035,-14.242181,-8.595035
2026-04-12T05:45:38.666738+00:00,1775972738.666738,-8.595824,-14.242913,-8.595824
2026-04-12T05:45:38.732644+00:00,1775972738.732644,-8.596228,-14.243528,-8.596228
2026-04-12T05:45:38.806905+00:00,1775972738.806905,-8.596567,-14.244018,-8.596567
2026-04-12T05:45:38.873476+00:00,1775972738.873476,-8.596815,-14.244472,-8.596815
2026-04-12T05:45:38.946716+00:00,1775972738.946716,-8.596882,-14.244783,-8.596882
2026-04-12T05:45:39.020226+00:00,1775972739.020226,-8.596989,-14.245376,-8.596989
2026-04-12T05:45:39.097271+00:00,1775972739.097271,-8.597137,-14.246156,-8.597137
2026-04-12T05:45:39.174998+00:00,1775972739.174998,-8.597043,-14.246290,-8.597043
2026-04-12T05:45:39.247003+00:00,1775972739.247003,-8.511883,-14.246893,-8.511883
2026-04-12T05:45:39.313952+00:00,1775972739.313952,-8.684700,-14.249185,-8.684700
2026-04-12T05:45:39.386726+00:00,1775972739.386726,-8.615672,-14.249434,-8.615672
2026-04-12T05:45:39.465011+00:00,1775972739.465011,-8.596520,-14.247687,-8.596520
2026-04-12T05:45:39.532056+00:00,1775972739.532056,-8.592837,-14.247478,-8.592837
2026-04-12T05:45:39.600453+00:00,1775972739.600453,-8.593117,-14.247676,-8.593117
2026-04-12T05:45:39.666907+00:00,1775972739.666907,-8.594069,-14.248121,-8.594069
2026-04-12T05:45:39.736644+00:00,1775972739.736644,-8.594899,-14.248840,-8.594899
2026-04-12T05:45:39.803705+00:00,1775972739.803705,-8.509444,-14.249313,-8.509444
2026-04-12T05:45:39.868079+00:00,1775972739.868079,-8.598363,-14.252191,-8.598363
2026-04-12T05:45:39.943927+00:00,1775972739.943927,-8.617194,-14.254338,-8.617194
2026-04-12T05:45:40.022647+00:00,1775972740.022647,-8.616712,-14.254835,-8.616712
2026-04-12T05:45:40.090338+00:00,1775972740.090338,-8.612482,-14.254292,-8.612482
2026-04-12T05:45:40.165002+00:00,1775972740.165002,-8.608656,-14.253982,-8.608656
2026-04-12T05:45:40.237982+00:00,1775972740.237982,-8.692149,-14.253232,-8.692149
2026-04-12T05:45:40.309807+00:00,1775972740.309807,-8.601426,-14.250728,-8.601426
2026-04-12T05:45:40.380648+00:00,1775972740.380648,-8.581185,-14.248312,-8.581185
2026-04-12T05:45:40.455647+00:00,1775972740.455647,-8.572897,-11.944381,-8.572897
2026-04-12T05:45:40.524117+00:00,1775972740.524117,-8.585031,-11.944592,-8.585031
2026-04-12T05:45:40.590521+00:00,1775972740.590521,-8.589415,-11.945410,-8.589415
2026-04-12T05:45:40.665485+00:00,1775972740.665485,-8.591926,-11.945816,-8.591926
2026-04-12T05:45:40.732670+00:00,1775972740.732670,-8.507753,-11.946878,-8.507753
2026-04-12T05:45:40.808282+00:00,1775972740.808282,-8.597097,-11.949733,-8.597097
2026-04-12T05:45:40.879251+00:00,1775972740.879251,-8.615957,-11.952444,-8.615957
2026-04-12T05:45:40.949002+00:00,1775972740.949002,-8.700837,-11.951859,-8.700837
2026-04-12T05:45:41.036342+00:00,1775972741.036342,-8.523220,-11.950153,-8.523220
2026-04-12T05:45:41.106917+00:00,1775972741.106917,-8.588851,-11.950152,-8.588851
2026-04-12T05:45:41.178986+00:00,1775972741.178986,-8.597266,-9.735980,-8.597266
2026-04-12T05:45:41.254607+00:00,1775972741.254607,-8.688687,-9.627511,-8.688687
2026-04-12T05:45:41.324187+00:00,1775972741.324187,-8.607661,-9.731081,-8.607661
2026-04-12T05:45:41.395177+00:00,1775972741.395177,-8.580286,-9.622957,-8.580286
2026-04-12T05:45:41.490016+00:00,1775972741.490016,-8.585668,-9.729443,-8.585668
2026-04-12T05:45:41.562272+00:00,1775972741.562272,-8.497737,-9.620800,-8.497737
2026-04-12T05:45:41.625425+00:00,1775972741.625425,-8.594589,-9.734361,-8.594589
2026-04-12T05:45:41.690401+00:00,1775972741.690401,-8.692396,-9.627492,-8.692396
2026-04-12T05:45:41.765105+00:00,1775972741.765105,-8.613441,-9.733510,-8.613441
2026-04-12T05:45:41.833133+00:00,1775972741.833133,-8.584938,-9.624413,-8.584938
2026-04-12T05:45:41.914192+00:00,1775972741.914192,-8.588838,-9.731378,-8.588838
2026-04-12T05:45:41.982813+00:00,1775972741.982813,-8.584137,-9.624187,-8.584137
2026-04-12T05:45:42.055942+00:00,1775972742.055942,-8.592938,-9.732315,-8.592938
2026-04-12T05:45:42.129237+00:00,1775972742.129237,-8.587954,-9.624309,-8.587954
2026-04-12T05:45:42.196418+00:00,1775972742.196418,-8.595782,-9.733181,-8.595782
2026-04-12T05:45:42.264213+00:00,1775972742.264213,-8.583335,-7.651962,-7.651962
2026-04-12T05:45:42.344126+00:00,1775972742.344126,-8.593221,-7.646666,-7.646666
2026-04-12T05:45:42.413096+00:00,1775972742.413096,-8.595315,-7.642480,-7.642480
2026-04-12T05:45:42.532990+00:00,1775972742.532990,-8.595428,-7.642763,-7.642763
2026-04-12T05:45:42.600951+00:00,1775972742.600951,-8.595209,-7.642864,-7.642864
2026-04-12T05:45:42.676132+00:00,1775972742.676132,-8.595078,-7.643280,-7.643280
2026-04-12T05:45:42.748897+00:00,1775972742.748897,-8.594908,-7.642848,-7.642848
2026-04-12T05:45:42.825876+00:00,1775972742.825876,-8.594884,-7.643182,-7.643182
2026-04-12T05:45:42.891837+00:00,1775972742.891837,-8.594605,-7.643155,-7.643155
2026-04-12T05:45:42.974043+00:00,1775972742.974043,-8.594790,-7.643280,-7.643280
2026-04-12T05:45:43.046363+00:00,1775972743.046363,-8.511891,-7.644164,-7.644164
2026-04-12T05:45:43.119637+00:00,1775972743.119637,-8.597240,-7.643647,-7.643647
2026-04-12T05:45:43.186823+00:00,1775972743.186823,-8.697582,-7.646117,-7.646117
2026-04-12T05:45:43.251672+00:00,1775972743.251672,-8.611850,-7.646273,-7.646273
2026-04-12T05:45:43.324072+00:00,1775972743.324072,-8.580887,-5.621849,-5.621849
2026-04-12T05:45:43.389480+00:00,1775972743.389480,-8.587370,-5.631146,-5.631146
2026-04-12T05:45:43.501028+00:00,1775972743.501028,-8.589855,-5.630661,-5.630661
2026-04-12T05:45:43.569459+00:00,1775972743.569459,-8.509806,-5.629807,-5.629807
2026-04-12T05:45:43.635603+00:00,1775972743.635603,-8.595284,-5.631870,-5.631870
2026-04-12T05:45:43.698920+00:00,1775972743.698920,-8.613760,-5.634003,-5.634003
2026-04-12T05:45:43.764155+00:00,1775972743.764155,-8.613987,-5.634387,-5.634387
2026-04-12T05:45:43.830507+00:00,1775972743.830507,-8.610267,-5.634181,-5.634181
2026-04-12T05:45:43.900414+00:00,1775972743.900414,-8.688391,-5.635000,-5.635000
2026-04-12T05:45:43.973610+00:00,1775972743.973610,-8.602611,-5.632407,-5.632407
2026-04-12T05:45:44.042912+00:00,1775972744.042912,-8.582850,-5.629917,-5.629917
2026-04-12T05:45:44.134585+00:00,1775972744.134585,-8.582145,-5.629673,-5.629673
2026-04-12T05:45:44.209199+00:00,1775972744.209199,-8.585508,-5.629926,-5.629926
2026-04-12T05:45:44.275920+00:00,1775972744.275920,-8.574304,-3.682691,-3.682691
2026-04-12T05:45:44.346068+00:00,1775972744.346068,-8.506778,-3.678921,-3.678921
2026-04-12T05:45:44.420751+00:00,1775972744.420751,-8.681023,-3.680545,-3.680545
2026-04-12T05:45:44.492018+00:00,1775972744.492018,-8.613383,-3.681051,-3.681051
2026-04-12T05:45:44.562064+00:00,1775972744.562064,-8.594925,-3.680031,-3.680031
2026-04-12T05:45:44.631532+00:00,1775972744.631532,-8.591579,-3.679432,-3.679432
2026-04-12T05:45:44.745212+00:00,1775972744.745212,-8.592025,-3.679608,-3.679608
2026-04-12T05:45:44.816280+00:00,1775972744.816280,-8.593066,-3.679531,-3.679531
2026-04-12T05:45:44.888966+00:00,1775972744.888966,-8.594055,-3.679761,-3.679761
2026-04-12T05:45:44.961665+00:00,1775972744.961665,-8.594669,-3.679883,-3.679883
2026-04-12T05:45:45.033825+00:00,1775972745.033825,-8.595029,-3.679773,-3.679773
2026-04-12T05:45:45.105994+00:00,1775972745.105994,-8.595416,-3.680108,-3.680108
2026-04-12T05:45:45.192776+00:00,1775972745.192776,-8.595595,-3.680086,-3.680086
2026-04-12T05:45:45.263535+00:00,1775972745.263535,-8.595728,-3.680041,-3.680041
2026-04-12T05:45:45.335405+00:00,1775972745.335405,-8.511384,-1.959808,-1.959808
2026-04-12T05:45:45.415276+00:00,1775972745.415276,-8.592865,-1.849771,-1.849771
2026-04-12T05:45:45.485794+00:00,1775972745.485794,-8.621006,-1.840238,-1.840238
2026-04-12T05:45:45.551084+00:00,1775972745.551084,-8.616217,-1.845051,-1.845051
2026-04-12T05:45:45.615718+00:00,1775972745.615718,-8.697749,-1.844218,-1.844218
2026-04-12T05:45:45.685454+00:00,1775972745.685454,-8.608970,-1.837069,-1.837069
2026-04-12T05:45:45.768121+00:00,1775972745.768121,-8.584223,-1.836057,-1.836057
2026-04-12T05:45:45.838121+00:00,1775972745.838121,-8.582658,-1.831648,-1.831648
2026-04-12T05:45:45.900967+00:00,1775972745.900967,-8.515545,-1.833218,-1.833218
2026-04-12T05:45:45.966790+00:00,1775972745.966790,-8.580140,-1.840583,-1.840583
2026-04-12T05:45:46.033777+00:00,1775972746.033777,-8.630905,-1.812967,-1.812967
2026-04-12T05:45:46.108871+00:00,1775972746.108871,-8.683107,-1.829374,-1.829374
2026-04-12T05:45:46.181001+00:00,1775972746.181001,-8.609983,-1.815326,-1.815326
2026-04-12T05:45:46.253920+00:00,1775972746.253920,-8.592142,-1.830587,-1.830587
2026-04-12T05:45:46.322718+00:00,1775972746.322718,-8.498551,-1.812190,-1.812190
2026-04-12T05:45:46.384711+00:00,1775972746.384711,-8.591041,-1.772115,-1.772115
2026-04-12T05:45:46.448403+00:00,1775972746.448403,-8.612354,-1.753350,-1.753350
2026-04-12T05:45:46.517813+00:00,1775972746.517813,-8.695359,-1.810695,-1.810695
2026-04-12T05:45:46.587882+00:00,1775972746.587882,-8.607976,-1.819291,-1.819291
2026-04-12T05:45:46.658930+00:00,1775972746.658930,-8.591302,-1.833841,-1.833841
2026-04-12T05:45:46.753951+00:00,1775972746.753951,-8.584922,-1.817215,-1.817215
2026-04-12T05:45:46.822848+00:00,1775972746.822848,-8.490699,-0.075889,-0.075889
2026-04-12T05:45:46.887441+00:00,1775972746.887441,-8.679736,-0.039243,-0.039243
2026-04-12T05:45:46.955901+00:00,1775972746.955901,-8.613412,-0.182973,-0.182973
2026-04-12T05:45:47.022333+00:00,1775972747.022333,-8.594354,-0.201732,-0.201732
2026-04-12T05:45:47.091156+00:00,1775972747.091156,-8.505096,-0.209407,-0.209407
2026-04-12T05:45:47.154077+00:00,1775972747.154077,-8.596654,-0.000569,-0.000569
2026-04-12T05:45:47.217158+00:00,1775972747.217158,-8.703552,0.000125,0.000125
2026-04-12T05:45:47.289415+00:00,1775972747.289415,-8.614015,0.000121,0.000121
2026-04-12T05:45:47.350948+00:00,1775972747.350948,-8.591454,0.000124,0.000124
2026-04-12T05:45:47.408516+00:00,1775972747.408516,-8.588683,0.000125,0.000125
2026-04-12T05:45:47.464916+00:00,1775972747.464916,-8.590600,0.000125,0.000125
2026-04-12T05:45:47.537776+00:00,1775972747.537776,-8.592885,0.000125,0.000125
2026-04-12T05:45:47.600258+00:00,1775972747.600258,-8.594596,0.000124,0.000124
2026-04-12T05:45:47.662513+00:00,1775972747.662513,-8.595953,0.000124,0.000124
2026-04-12T05:45:47.725628+00:00,1775972747.725628,-8.508247,0.000120,0.000120
2026-04-12T05:45:47.803024+00:00,1775972747.803024,-8.688347,0.000123,0.000123
2026-04-12T05:45:47.863707+00:00,1775972747.863707,-8.616711,0.000121,0.000121
2026-04-12T05:45:47.934197+00:00,1775972747.934197,-8.596948,0.000123,0.000123
2026-04-12T05:45:47.993868+00:00,1775972747.993868,-8.593488,0.000124,0.000124
2026-04-12T05:45:48.054193+00:00,1775972748.054193,-8.594084,0.000124,0.000124
2026-04-12T05:45:48.116542+00:00,1775972748.116542,-8.595322,0.000124,0.000124
2026-04-12T05:45:48.175268+00:00,1775972748.175268,-8.596295,0.000124,0.000124
2026-04-12T05:45:48.233773+00:00,1775972748.233773,-8.597120,0.000124,0.000124
2026-04-12T05:45:48.294448+00:00,1775972748.294448,-8.597563,0.000124,0.000124
2026-04-12T05:45:48.356602+00:00,1775972748.356602,-8.597892,0.000124,0.000124
2026-04-12T05:45:48.421427+00:00,1775972748.421427,-8.598210,0.000124,0.000124
2026-04-12T05:45:48.477007+00:00,1775972748.477007,-8.598460,0.000124,0.000124
2026-04-12T05:45:48.538442+00:00,1775972748.538442,-8.598582,0.000124,0.000124
2026-04-12T05:45:48.605845+00:00,1775972748.605845,-8.598639,0.000124,0.000124
2026-04-12T05:45:48.670365+00:00,1775972748.670365,-8.598721,0.000124,0.000124
2026-04-12T05:45:48.751323+00:00,1775972748.751323,-8.598791,0.000124,0.000124
2026-04-12T05:45:48.818226+00:00,1775972748.818226,-8.598831,0.000124,0.000124
2026-04-12T05:45:48.879678+00:00,1775972748.879678,-8.598868,0.000124,0.000124
2026-04-12T05:45:48.941323+00:00,1775972748.941323,-8.598907,0.000124,0.000124
2026-04-12T05:45:49.017091+00:00,1775972749.017091,-8.598975,0.000124,0.000124
2026-04-12T05:45:49.080650+00:00,1775972749.080650,-8.598982,0.000124,0.000124
2026-04-12T05:45:49.142179+00:00,1775972749.142179,-8.599017,0.000124,0.000124
2026-04-12T05:45:49.204783+00:00,1775972749.204783,-8.599091,0.000124,0.000124
2026-04-12T05:45:49.273856+00:00,1775972749.273856,-8.599111,0.000124,0.000124
2026-04-12T05:45:49.336584+00:00,1775972749.336584,-8.599169,0.000124,0.000124
2026-04-12T05:45:49.396678+00:00,1775972749.396678,-8.508677,0.000121,0.000121
2026-04-12T05:45:49.458293+00:00,1775972749.458293,-8.601871,0.000120,0.000120
2026-04-12T05:45:49.517759+00:00,1775972749.517759,-8.712298,0.000121,0.000121
2026-04-12T05:45:49.580472+00:00,1775972749.580472,-8.618256,0.000121,0.000121
2026-04-12T05:45:49.650957+00:00,1775972749.650957,-8.593958,0.000124,0.000124
2026-04-12T05:45:49.717191+00:00,1775972749.717191,-8.590688,0.000125,0.000125
